Passagier ID,Geschlecht,Vorname,Nachname,Alter,Ticketklasse,Ticketnummer,Sektor,Reisetyp,Hafen Start,Hafen Ende
5065,männlich,Larry,Childress,71,Innenkabine,K10665,E,Individual,Rom (ITA),Marseille (FRA)
5066,weiblich,Shirley,Wilson,17,Innenkabine,K14014,B,Wandern,Genua (ITA),Marseille (FRA)
5067,männlich,Roy,Busby,46,Innenkabine,K46451,C,Kulinarik,Genua (ITA),Barcelona (ESP)
5068,divers,Bobby,Lawson,54,Mitarbeiter:in,K47096,M,,Barcelona (ESP),Marseille (FRA)
5069,männlich,Matt,Eckerson,42,Außenkabine,K74308,A,Kultur,Rom (ITA),Palermo (ITA)
5070,weiblich,Doris,Post,16,Innenkabine,K14679,C,Wandern,Rom (ITA),Barcelona (ESP)
5071,weiblich,Norma,Carpenter,31,Innenkabine,K39069,C,Wandern,Barcelona (ESP),Genua (ITA)
5072,weiblich,Danita,Rice,14,Mitarbeiter:in,K80068,M,,Genua (ITA),Palma de Mallorca (ESP)
5073,männlich,Harlan,Henscheid,24,Mitarbeiter:in,K43581,M,,Genua (ITA),Genua (ITA)
5074,divers,Sheryl,Robertson,30,Mitarbeiter:in,K43246,M,,Genua (ITA),Marseille (FRA)
5075,weiblich,Debbi,King,98,Innenkabine,K22542,A,Kultur,Palermo (ITA),Barcelona (ESP)
5076,weiblich,Ann,Lewis,26,Außenkabine,K09123,D,Kulinarik,Palermo (ITA),Barcelona (ESP)
5077,männlich,Leon,Pares,65,Innenkabine,K49838,C,Kultur,Genua (ITA),Palermo (ITA)
5078,weiblich,Debra,Tran,59,Innenkabine,K42678,D,Kulinarik,Palma de Mallorca (ESP),Genua (ITA)
5079,männlich,James,Dennis,16,Innenkabine,K85821,D,Individual,Genua (ITA),Marseille (FRA)
5080,männlich,Richard,Shepard,59,Außenkabine,K46652,B,Wandern,Palermo (ITA),Marseille (FRA)
5081,männlich,Joe,Grace,69,Innenkabine,K50213,C,Party,Barcelona (ESP),Marseille (FRA)
5082,weiblich,Elizabeth,Rivers,92,Außenkabine,K72590,C,Wandern,Barcelona (ESP),Marseille (FRA)
5083,männlich,Daniel,Draeger,16,Mitarbeiter:in,K34408,M,,Palermo (ITA),Barcelona (ESP)
5084,männlich,Micheal,Trainer,49,Außenkabine,K48648,C,Kulinarik,Rom (ITA),Marseille (FRA)
5085,weiblich,Therese,Roller,54,Innenkabine,K49840,A,Kulinarik,Palma de Mallorca (ESP),Marseille (FRA)
5086,weiblich,Bonita,Glenn,68,Außenkabine,K64455,E,Kulinarik,Marseille (FRA),Genua (ITA)
5087,männlich,Frank,Harmon,97,Außenkabine,K67092,B,Individual,Marseille (FRA),Genua (ITA)
5088,weiblich,Annette,Hasson,84,Mitarbeiter:in,K50449,M,,Palermo (ITA),Marseille (FRA)
5089,männlich,Daniel,Lambert,64,Außenkabine,K81687,A,Individual,Genua (ITA),Rom (ITA)
5090,männlich,Fred,Henderson,73,Außenkabine,K00107,D,Individual,Genua (ITA),Rom (ITA)
5091,männlich,Robert,Cascio,74,Außenkabine,K65180,E,Wandern,Genua (ITA),Palma de Mallorca (ESP)
5092,weiblich,Amy,Fassino,63,Innenkabine,K01690,B,Wandern,Rom (ITA),Palermo (ITA)
5093,männlich,John,Snyder,49,Innenkabine,K29767,D,Individual,Rom (ITA),Marseille (FRA)
5094,männlich,Matthew,Estes,62,Außenkabine,K57489,C,Individual,Genua (ITA),Palermo (ITA)
5095,männlich,Benjamin,Gray,53,Innenkabine,K06571,E,Individual,Genua (ITA),Marseille (FRA)
5096,weiblich,Helen,Michalak,72,Außenkabine,K00146,E,Kulinarik,Palermo (ITA),Genua (ITA)
5097,männlich,Malcolm,Tatel,11,Mitarbeiter:in,K83825,M,,Genua (ITA),Rom (ITA)
5098,männlich,Sean,Ponds,88,Mitarbeiter:in,K80345,M,,Barcelona (ESP),Marseille (FRA)
5099,männlich,Don,Corbin,30,Mitarbeiter:in,K71565,M,,Genua (ITA),Rom (ITA)
5100,männlich,Darwin,Hunter,97,Mitarbeiter:in,K35380,M,,Palermo (ITA),Marseille (FRA)
5101,weiblich,Virginia,Mckinney,59,Außenkabine,K83242,A,Kultur,Genua (ITA),Genua (ITA)
5102,weiblich,Betty,Schell,90,Außenkabine,K07851,A,Kultur,Palermo (ITA),Barcelona (ESP)
5103,männlich,Matthew,Rogers,61,Innenkabine,K55598,E,Party,Rom (ITA),Genua (ITA)
5104,männlich,William,Randazzo,18,Außenkabine,K31759,B,Kultur,Rom (ITA),Barcelona (ESP)
5105,männlich,David,Long,29,Außenkabine,K05131,D,Individual,Marseille (FRA),Genua (ITA)
5106,männlich,Robert,Hendrix,92,Außenkabine,K36720,B,Individual,Rom (ITA),Palermo (ITA)
5107,männlich,Carl,Hammack,27,Innenkabine,K90960,D,Individual,Rom (ITA),Palermo (ITA)
5108,weiblich,Margaret,Walker,93,Innenkabine,K24437,E,Kultur,Rom (ITA),Genua (ITA)
5109,divers,Raymond,Kleist,39,Außenkabine,K27539,C,Kultur,Genua (ITA),Marseille (FRA)
5110,divers,Carrie,Trevino,74,Außenkabine,K29915,D,Kultur,Rom (ITA),Genua (ITA)
5111,weiblich,Cathleen,Fulkerson,33,Innenkabine,K09746,D,Party,Palermo (ITA),Palma de Mallorca (ESP)
5112,weiblich,Cynthia,Ponder,97,Außenkabine,K69541,B,Kultur,Barcelona (ESP),Genua (ITA)
5113,weiblich,Santana,Moore,56,Mitarbeiter:in,K22410,M,,Genua (ITA),Rom (ITA)
5114,männlich,Derick,Morris,92,Außenkabine,K39229,B,Individual,Rom (ITA),Palma de Mallorca (ESP)
5115,weiblich,Kimberley,Hart,99,Innenkabine,K58991,E,Kultur,Genua (ITA),Rom (ITA)
5116,weiblich,Jessica,Witt,53,Innenkabine,K41500,D,Kultur,Genua (ITA),Marseille (FRA)
5117,weiblich,Christine,Casey,38,Außenkabine,K89487,C,Party,Rom (ITA),Marseille (FRA)
5118,weiblich,Brenda,Hall,86,Innenkabine,K88726,E,Kulinarik,Genua (ITA),Palermo (ITA)
5119,männlich,Steven,Lachance,77,Innenkabine,K37687,D,Kulinarik,Genua (ITA),Rom (ITA)
5120,männlich,Tyrell,Burnham,26,Mitarbeiter:in,K24280,M,,Genua (ITA),Barcelona (ESP)
5121,divers,Felix,Hudson,14,Innenkabine,K68266,B,Individual,Genua (ITA),Palma de Mallorca (ESP)
5122,männlich,Phillip,Taft,97,Außenkabine,K14961,B,Kultur,Rom (ITA),Palermo (ITA)
5123,weiblich,Cynthia,Reynalds,90,Außenkabine,K99151,E,Kultur,Genua (ITA),Marseille (FRA)
5124,divers,Joseph,Bush,59,Außenkabine,K90205,E,Kultur,Rom (ITA),Palma de Mallorca (ESP)
5125,weiblich,Jodi,Smith,49,Außenkabine,K31667,E,Kultur,Genua (ITA),Palma de Mallorca (ESP)
5126,weiblich,Carmen,Webb,55,Innenkabine,K60201,B,Kulinarik,Barcelona (ESP),Marseille (FRA)
5127,männlich,Charles,Boger,60,Mitarbeiter:in,K08687,M,,Genua (ITA),Palermo (ITA)
5128,männlich,Aaron,Gillespie,20,Innenkabine,K91046,D,Wandern,Rom (ITA),Barcelona (ESP)
5129,weiblich,Tawana,Fisher,21,Innenkabine,K13685,A,Kulinarik,Barcelona (ESP),Genua (ITA)
5130,weiblich,Herminia,Tai,22,Innenkabine,K67789,A,Wandern,Palma de Mallorca (ESP),Genua (ITA)
5131,weiblich,Nancy,Jackson,73,Mitarbeiter:in,K16168,M,,Rom (ITA),Palermo (ITA)
5132,männlich,Joseph,Wallace,17,Außenkabine,K34412,D,Wandern,Barcelona (ESP),Marseille (FRA)
5133,männlich,Jacob,Bragg,74,Innenkabine,K90248,D,Party,Rom (ITA),Barcelona (ESP)
5134,divers,Carter,Nuzback,18,Mitarbeiter:in,K05159,M,,Barcelona (ESP),Genua (ITA)
5135,männlich,Richard,Mcfarlane,11,Außenkabine,K50491,C,Wandern,Rom (ITA),Palermo (ITA)
5136,weiblich,Laquita,Anderson,87,Außenkabine,K08509,D,Kultur,Palma de Mallorca (ESP),Barcelona (ESP)
5137,männlich,Andre,Cummings,22,Mitarbeiter:in,K88680,M,,Palermo (ITA),Marseille (FRA)
5138,weiblich,Gloria,Jones,11,Innenkabine,K27272,B,Kultur,Rom (ITA),Barcelona (ESP)
5139,divers,Stella,King,77,Außenkabine,K33499,D,Party,Rom (ITA),Palermo (ITA)
5140,weiblich,Debra,Miller,85,Innenkabine,K36304,A,Party,Marseille (FRA),Genua (ITA)
5141,männlich,Michael,Harris,57,Innenkabine,K75330,C,Kultur,Palermo (ITA),Barcelona (ESP)
5142,weiblich,Phyllis,Kim,83,Innenkabine,K90233,B,Individual,Palermo (ITA),Marseille (FRA)
5143,weiblich,Thelma,Richardson,12,Außenkabine,K18721,B,Wandern,Genua (ITA),Rom (ITA)
5144,männlich,Robert,Ornelas,77,Außenkabine,K09847,B,Kultur,Palermo (ITA),Barcelona (ESP)
5145,weiblich,Gail,Ruiz,15,Innenkabine,K31475,C,Wandern,Genua (ITA),Palermo (ITA)
5146,weiblich,Glenna,Dallmann,96,Innenkabine,K72412,D,Wandern,Rom (ITA),Palermo (ITA)
5147,weiblich,Christine,Speidel,14,Mitarbeiter:in,K60741,M,,Palermo (ITA),Barcelona (ESP)
5148,weiblich,Janice,Breitbart,12,Außenkabine,K23194,D,Wandern,Marseille (FRA),Genua (ITA)
5149,männlich,Russell,Greene,19,Mitarbeiter:in,K68095,M,,Palermo (ITA),Genua (ITA)
5150,männlich,Jorge,Hamilton,52,Außenkabine,K50175,B,Kultur,Palermo (ITA),Barcelona (ESP)
5151,männlich,Raymond,Storms,28,Innenkabine,K09959,A,Wandern,Barcelona (ESP),Marseille (FRA)
5152,divers,Holli,Whitener,23,Mitarbeiter:in,K61365,M,,Rom (ITA),Barcelona (ESP)
5153,weiblich,Brandy,Fehrle,30,Innenkabine,K75104,C,Party,Rom (ITA),Marseille (FRA)
5154,weiblich,Samantha,Barlow,52,Außenkabine,K99816,B,Wandern,Palermo (ITA),Marseille (FRA)
5155,männlich,Thomas,Simms,37,Außenkabine,K83394,B,Individual,Rom (ITA),Marseille (FRA)
5156,männlich,Gayle,Zaccaria,30,Innenkabine,K56852,A,Individual,Genua (ITA),Palma de Mallorca (ESP)
5157,weiblich,Arlene,Barclay,45,Innenkabine,K15823,A,Wandern,Palma de Mallorca (ESP),Marseille (FRA)
5158,weiblich,Aleta,Oleary,33,Mitarbeiter:in,K26355,M,,Rom (ITA),Marseille (FRA)
5159,männlich,Joel,Fuchs,63,Innenkabine,K84607,D,Wandern,Rom (ITA),Genua (ITA)
5160,weiblich,Lorri,Feldman,47,Mitarbeiter:in,K13965,M,,Barcelona (ESP),Marseille (FRA)
5161,männlich,Allan,Spruill,26,Innenkabine,K37654,A,Kultur,Palma de Mallorca (ESP),Genua (ITA)
5162,männlich,Ellis,Jones,31,Mitarbeiter:in,K46536,M,,Genua (ITA),Rom (ITA)
5163,weiblich,Rose,Adkins,92,Außenkabine,K46613,A,Kultur,Barcelona (ESP),Genua (ITA)
5164,männlich,Ray,Close,54,Mitarbeiter:in,K93670,M,,Barcelona (ESP),Marseille (FRA)
5165,divers,Manuel,Boykins,83,Außenkabine,K65907,D,Kulinarik,Palma de Mallorca (ESP),Barcelona (ESP)
5166,männlich,Roy,Lamaster,70,Mitarbeiter:in,K46769,M,,Rom (ITA),Marseille (FRA)
5167,männlich,Eric,Simon,20,Außenkabine,K05033,C,Kultur,Genua (ITA),Palma de Mallorca (ESP)
5168,männlich,Kyle,Grooms,70,Innenkabine,K75696,C,Party,Palermo (ITA),Marseille (FRA)
5169,weiblich,Kristine,Moore,47,Innenkabine,K69157,D,Kultur,Palermo (ITA),Marseille (FRA)
5170,männlich,Jeffrey,Klauer,75,Mitarbeiter:in,K73687,M,,Palermo (ITA),Palma de Mallorca (ESP)
5171,weiblich,Mary,Calvo,42,Innenkabine,K17232,C,Wandern,Genua (ITA),Barcelona (ESP)
5172,männlich,Dave,Jackson,52,Außenkabine,K73088,E,Wandern,Genua (ITA),Barcelona (ESP)
5173,männlich,Luis,Gray,40,Innenkabine,K07160,E,Individual,Genua (ITA),Barcelona (ESP)
5174,männlich,Ralph,Campbell,44,Außenkabine,K59975,A,Kulinarik,Marseille (FRA),Genua (ITA)
5175,weiblich,Celeste,Combee,46,Außenkabine,K80821,D,Individual,Genua (ITA),Rom (ITA)
5176,weiblich,Kimberly,Wallace,56,Außenkabine,K79400,C,Individual,Palma de Mallorca (ESP),Barcelona (ESP)
5177,männlich,Donald,Vickers,32,Außenkabine,K16185,D,Party,Palermo (ITA),Marseille (FRA)
5178,weiblich,Elizabeth,Sulla,45,Innenkabine,K33281,C,Kulinarik,Rom (ITA),Barcelona (ESP)
5179,divers,William,Jackson,49,Mitarbeiter:in,K82382,M,,Palermo (ITA),Barcelona (ESP)
5180,männlich,Elwood,Gant,99,Mitarbeiter:in,K54542,M,,Genua (ITA),Palermo (ITA)
5181,weiblich,Teresa,Spatz,98,Außenkabine,K19839,D,Kulinarik,Palermo (ITA),Barcelona (ESP)
5182,männlich,James,Richards,90,Außenkabine,K58464,E,Kultur,Rom (ITA),Palermo (ITA)
5183,divers,Roosevelt,Massengale,24,Außenkabine,K81241,D,Individual,Palermo (ITA),Marseille (FRA)
5184,weiblich,Louise,Just,46,Außenkabine,K59244,C,Kultur,Barcelona (ESP),Marseille (FRA)
5185,divers,Donny,Stein,13,Außenkabine,K97839,E,Wandern,Genua (ITA),Genua (ITA)
5186,weiblich,Heidi,Simon,31,Außenkabine,K04348,C,Party,Palermo (ITA),Marseille (FRA)
5187,männlich,Jeffrey,Chisolm,90,Innenkabine,K77706,D,Wandern,Palermo (ITA),Palma de Mallorca (ESP)
5188,divers,Diane,Miller,31,Innenkabine,K35344,C,Individual,Palermo (ITA),Marseille (FRA)
5189,männlich,Ernest,Vigil,90,Innenkabine,K05974,B,Wandern,Rom (ITA),Marseille (FRA)
5190,männlich,William,Diaz,87,Außenkabine,K95404,E,Kulinarik,Marseille (FRA),Genua (ITA)
5191,weiblich,Tanya,Gillespie,87,Innenkabine,K13176,A,Kultur,Palma de Mallorca (ESP),Barcelona (ESP)
5192,weiblich,Margaret,Baumann,26,Mitarbeiter:in,K83488,M,,Palermo (ITA),Genua (ITA)
5193,divers,Pamela,Wilson,81,Außenkabine,K10290,C,Individual,Genua (ITA),Barcelona (ESP)
5194,männlich,Brett,Villalobos,99,Außenkabine,K57339,D,Individual,Rom (ITA),Palma de Mallorca (ESP)
5195,weiblich,Kathy,Weeks,95,Außenkabine,K08972,C,Wandern,Genua (ITA),Genua (ITA)
5196,weiblich,Susan,Wilson,89,Außenkabine,K29331,A,Kulinarik,Rom (ITA),Genua (ITA)
5197,männlich,Perry,Wells,89,Innenkabine,K31646,D,Kultur,Rom (ITA),Palma de Mallorca (ESP)
5198,männlich,Benjamin,Madson,47,Außenkabine,K51100,E,Wandern,Palermo (ITA),Palma de Mallorca (ESP)
5199,männlich,Paul,Crick,33,Innenkabine,K44604,E,Kulinarik,Palma de Mallorca (ESP),Barcelona (ESP)
5200,männlich,Mark,Lester,15,Außenkabine,K19062,C,Party,Genua (ITA),Barcelona (ESP)
5201,divers,Cathy,Hipps,77,Innenkabine,K84448,B,Individual,Rom (ITA),Marseille (FRA)
5202,weiblich,Rebecca,Elwick,91,Außenkabine,K90495,D,Kulinarik,Genua (ITA),Palermo (ITA)
5203,weiblich,Sarah,Zelaya,15,Innenkabine,K82078,B,Kulinarik,Palma de Mallorca (ESP),Barcelona (ESP)
5204,divers,Joseph,Maldonado,35,Außenkabine,K54755,C,Kultur,Genua (ITA),Barcelona (ESP)
5205,männlich,Fred,Choate,50,Außenkabine,K88010,D,Kultur,Palma de Mallorca (ESP),Genua (ITA)
5206,weiblich,Sonia,Sharp,84,Mitarbeiter:in,K12153,M,,Palermo (ITA),Barcelona (ESP)
5207,männlich,Clarence,Volkman,47,Innenkabine,K49812,E,Wandern,Barcelona (ESP),Marseille (FRA)
5208,weiblich,Carol,Smith,89,Außenkabine,K90108,C,Wandern,Palermo (ITA),Barcelona (ESP)
5209,männlich,Gary,Watkins,92,Innenkabine,K22608,D,Kultur,Barcelona (ESP),Marseille (FRA)
5210,divers,Herbert,Dresbach,52,Innenkabine,K68742,C,Wandern,Rom (ITA),Barcelona (ESP)
5211,männlich,Stephen,Tainter,62,Innenkabine,K84825,E,Kulinarik,Genua (ITA),Barcelona (ESP)
5212,männlich,Anthony,Pare,24,Innenkabine,K12114,A,Kulinarik,Genua (ITA),Barcelona (ESP)
5213,weiblich,Kristin,Suther,99,Mitarbeiter:in,K93375,M,,Genua (ITA),Rom (ITA)
5214,männlich,Christopher,Gass,65,Außenkabine,K91046,C,Kulinarik,Genua (ITA),Rom (ITA)
5215,weiblich,Carolyn,Money,65,Außenkabine,K43497,A,Individual,Palermo (ITA),Genua (ITA)
5216,männlich,Sam,Plues,40,Außenkabine,K48961,E,Individual,Palermo (ITA),Palma de Mallorca (ESP)
5217,weiblich,Andrea,Weatherford,92,Innenkabine,K81571,C,Wandern,Rom (ITA),Genua (ITA)
5218,männlich,Victor,Littlejohn,66,Mitarbeiter:in,K54694,M,,Rom (ITA),Barcelona (ESP)
5219,männlich,Mark,Kelly,60,Mitarbeiter:in,K25607,M,,Palermo (ITA),Barcelona (ESP)
5220,männlich,James,Cox,33,Innenkabine,K73724,C,Wandern,Palma de Mallorca (ESP),Marseille (FRA)
5221,weiblich,Virginia,Romito,67,Mitarbeiter:in,K21478,M,,Palma de Mallorca (ESP),Genua (ITA)
5222,männlich,James,Norrod,82,Innenkabine,K42272,C,Wandern,Palermo (ITA),Barcelona (ESP)
5223,männlich,Craig,Bergman,96,Innenkabine,K89004,E,Wandern,Genua (ITA),Palermo (ITA)
5224,männlich,James,Cobb,13,Mitarbeiter:in,K32060,M,,Genua (ITA),Barcelona (ESP)
5225,männlich,Donald,Parker,19,Außenkabine,K59137,E,Party,Rom (ITA),Marseille (FRA)
5226,weiblich,Heidi,Shook,72,Innenkabine,K28451,C,Kultur,Palma de Mallorca (ESP),Genua (ITA)
5227,weiblich,Mary,Fazio,82,Innenkabine,K04037,A,Individual,Palermo (ITA),Marseille (FRA)
5228,männlich,Richard,Sherman,92,Mitarbeiter:in,K15940,M,,Palma de Mallorca (ESP),Barcelona (ESP)
5229,weiblich,Tina,Brackins,24,Mitarbeiter:in,K74815,M,,Barcelona (ESP),Marseille (FRA)
5230,weiblich,Della,Flores,72,Mitarbeiter:in,K60931,M,,Genua (ITA),Palermo (ITA)
5231,männlich,Jonathan,Rodriguez,28,Mitarbeiter:in,K62879,M,,Rom (ITA),Barcelona (ESP)
5232,weiblich,Rebecca,Martin,72,Innenkabine,K67095,A,Kultur,Genua (ITA),Palermo (ITA)
5233,männlich,Joe,Benton,65,Außenkabine,K66866,E,Wandern,Barcelona (ESP),Genua (ITA)
5234,weiblich,Martha,Miles,30,Außenkabine,K52589,E,Kultur,Marseille (FRA),Genua (ITA)
5235,männlich,Felix,Holmes,43,Innenkabine,K22664,C,Individual,Rom (ITA),Palma de Mallorca (ESP)
5236,weiblich,Joann,Kidd,26,Innenkabine,K77154,C,Kulinarik,Barcelona (ESP),Genua (ITA)
5237,weiblich,Anne,Fulton,27,Innenkabine,K36347,A,Wandern,Palma de Mallorca (ESP),Marseille (FRA)
5238,männlich,Wayne,Jackson,90,Innenkabine,K48911,D,Individual,Palermo (ITA),Palma de Mallorca (ESP)
5239,männlich,Marvin,Bluestein,75,Mitarbeiter:in,K81253,M,,Rom (ITA),Palermo (ITA)
5240,divers,Mary,Spera,60,Außenkabine,K77112,A,Individual,Rom (ITA),Barcelona (ESP)
5241,männlich,Timothy,Davis,74,Mitarbeiter:in,K14067,M,,Palermo (ITA),Barcelona (ESP)
5242,weiblich,Jody,Prescott,52,Mitarbeiter:in,K36861,M,,Palma de Mallorca (ESP),Barcelona (ESP)
5243,divers,Timothy,Millay,66,Innenkabine,K19995,B,Party,Marseille (FRA),Genua (ITA)
5244,weiblich,Katherine,Stramel,19,Innenkabine,K79920,C,Wandern,Palermo (ITA),Genua (ITA)
5245,weiblich,Joanne,Baggett,46,Innenkabine,K01951,B,Individual,Genua (ITA),Palermo (ITA)
5246,weiblich,Katherine,Stellmacher,57,Innenkabine,K50860,E,Kultur,Palermo (ITA),Genua (ITA)
5247,weiblich,Linda,Williams,78,Außenkabine,K88951,D,Party,Palermo (ITA),Palma de Mallorca (ESP)
5248,weiblich,Vanessa,Hunter,65,Außenkabine,K17831,A,Kulinarik,Palermo (ITA),Palma de Mallorca (ESP)
5249,weiblich,Heidi,Bechtel,85,Außenkabine,K46383,A,Kulinarik,Rom (ITA),Genua (ITA)
5250,männlich,Gilbert,Orton,45,Außenkabine,K72552,D,Kultur,Rom (ITA),Barcelona (ESP)
5251,divers,Linda,Bates,40,Außenkabine,K15669,A,Individual,Genua (ITA),Palma de Mallorca (ESP)
5252,weiblich,Donna,Sullivan,64,Außenkabine,K05881,A,Individual,Genua (ITA),Palermo (ITA)
5253,männlich,William,Miles,47,Innenkabine,K35381,B,Kultur,Barcelona (ESP),Genua (ITA)
5254,weiblich,Norma,Perdue,82,Mitarbeiter:in,K95080,M,,Genua (ITA),Barcelona (ESP)
5255,weiblich,Lillian,Sandlan,99,Innenkabine,K78009,B,Party,Palma de Mallorca (ESP),Barcelona (ESP)
5256,männlich,Stephen,Phillips,24,Mitarbeiter:in,K69428,M,,Palermo (ITA),Genua (ITA)
5257,weiblich,Betty,Berry,25,Innenkabine,K15341,A,Kultur,Palermo (ITA),Genua (ITA)
5258,männlich,Ralph,Wilson,86,Innenkabine,K08258,C,Wandern,Rom (ITA),Genua (ITA)
5259,weiblich,Aida,Sussman,98,Innenkabine,K04321,D,Individual,Rom (ITA),Marseille (FRA)
5260,männlich,George,Long,62,Außenkabine,K20074,C,Kultur,Genua (ITA),Marseille (FRA)
5261,weiblich,Debbie,Bell,65,Mitarbeiter:in,K12191,M,,Palma de Mallorca (ESP),Marseille (FRA)
5262,weiblich,Bernice,Snowden,16,Mitarbeiter:in,K33618,M,,Palermo (ITA),Genua (ITA)
5263,männlich,James,Casteel,66,Innenkabine,K63690,A,Kultur,Rom (ITA),Marseille (FRA)
5264,divers,Lisa,Jasper,64,Außenkabine,K65871,E,Individual,Palermo (ITA),Genua (ITA)
5265,weiblich,Angela,Baldwin,61,Innenkabine,K22511,E,Kulinarik,Rom (ITA),Genua (ITA)
5266,männlich,Granville,Rodriquez,13,Außenkabine,K30004,E,Kulinarik,Palma de Mallorca (ESP),Marseille (FRA)
5267,weiblich,Guadalupe,Osterhout,52,Außenkabine,K83765,E,Kulinarik,Palermo (ITA),Palma de Mallorca (ESP)
5268,weiblich,Christina,Yoon,49,Mitarbeiter:in,K89068,M,,Rom (ITA),Marseille (FRA)
5269,männlich,Louis,Helmer,39,Innenkabine,K91344,E,Party,Palma de Mallorca (ESP),Barcelona (ESP)
5270,männlich,Mark,Ballou,19,Innenkabine,K69784,D,Party,Rom (ITA),Genua (ITA)
5271,männlich,James,Dodson,16,Mitarbeiter:in,K11444,M,,Genua (ITA),Marseille (FRA)
5272,männlich,Sean,Smith,45,Innenkabine,K57428,C,Kulinarik,Palermo (ITA),Marseille (FRA)
5273,weiblich,Jeanette,Loy,44,Innenkabine,K37862,A,Wandern,Rom (ITA),Marseille (FRA)
5274,weiblich,Marsha,Walls,97,Außenkabine,K95667,B,Wandern,Palma de Mallorca (ESP),Marseille (FRA)
5275,männlich,James,Tarbox,48,Außenkabine,K94411,D,Individual,Marseille (FRA),Genua (ITA)
5276,männlich,Ira,Fitzgerald,45,Innenkabine,K36720,A,Kultur,Palermo (ITA),Barcelona (ESP)
5277,männlich,Christian,Titus,29,Innenkabine,K35586,C,Party,Barcelona (ESP),Marseille (FRA)
5278,divers,Epifania,Waggoner,58,Außenkabine,K89444,B,Party,Palma de Mallorca (ESP),Genua (ITA)
5279,männlich,Gilbert,Asante,68,Außenkabine,K43501,B,Individual,Palma de Mallorca (ESP),Genua (ITA)
5280,divers,Mirta,Long,58,Innenkabine,K85593,C,Kulinarik,Genua (ITA),Barcelona (ESP)
5281,weiblich,Stella,Longo,99,Innenkabine,K48129,C,Wandern,Rom (ITA),Palermo (ITA)
5282,männlich,David,King,35,Innenkabine,K78420,C,Party,Palma de Mallorca (ESP),Genua (ITA)
5283,weiblich,Mary,Child,45,Innenkabine,K13348,C,Party,Palermo (ITA),Barcelona (ESP)
5284,weiblich,Annie,Roman,52,Außenkabine,K11419,E,Party,Rom (ITA),Palermo (ITA)
5285,weiblich,Viola,Hildebrand,52,Innenkabine,K44631,D,Individual,Palermo (ITA),Palma de Mallorca (ESP)
5286,divers,Reed,Chitwood,85,Mitarbeiter:in,K70906,M,,Palma de Mallorca (ESP),Marseille (FRA)
5287,männlich,Scott,Hayes,42,Außenkabine,K32077,E,Wandern,Rom (ITA),Palma de Mallorca (ESP)
5288,männlich,David,Mihaly,87,Innenkabine,K31363,A,Party,Genua (ITA),Palma de Mallorca (ESP)
5289,weiblich,Anita,Moore,54,Innenkabine,K29084,B,Individual,Palermo (ITA),Barcelona (ESP)
5290,männlich,Jean,Palumbo,54,Innenkabine,K15158,A,Wandern,Rom (ITA),Palermo (ITA)
5291,männlich,David,Morgan,97,Außenkabine,K10671,A,Kultur,Genua (ITA),Genua (ITA)
5292,männlich,Joshua,Lopez,24,Mitarbeiter:in,K37380,M,,Genua (ITA),Palma de Mallorca (ESP)
5293,männlich,Claud,Johnson,26,Innenkabine,K96292,E,Kulinarik,Palma de Mallorca (ESP),Genua (ITA)
5294,weiblich,Helen,Kelly,21,Mitarbeiter:in,K65215,M,,Genua (ITA),Barcelona (ESP)
5295,männlich,Edward,Net,31,Außenkabine,K96888,C,Wandern,Palma de Mallorca (ESP),Barcelona (ESP)
5296,weiblich,Mary,Miller,32,Innenkabine,K90339,E,Party,Palma de Mallorca (ESP),Marseille (FRA)
5297,weiblich,Agnes,Carter,99,Innenkabine,K72025,D,Party,Rom (ITA),Marseille (FRA)
5298,männlich,John,Avery,87,Außenkabine,K68442,C,Kultur,Palermo (ITA),Barcelona (ESP)
5299,männlich,Jack,Watts,21,Außenkabine,K28228,A,Individual,Genua (ITA),Palma de Mallorca (ESP)
5300,weiblich,Trina,Pilla,77,Innenkabine,K35012,C,Kultur,Palermo (ITA),Barcelona (ESP)
5301,männlich,Robert,Rice,60,Außenkabine,K19240,C,Kultur,Genua (ITA),Palermo (ITA)
5302,weiblich,Amber,Gehringer,22,Innenkabine,K06886,D,Kulinarik,Marseille (FRA),Genua (ITA)
5303,weiblich,Rosemary,Edwards,66,Außenkabine,K16861,E,Kultur,Palma de Mallorca (ESP),Marseille (FRA)
5304,männlich,Edward,Adams,64,Außenkabine,K63724,D,Party,Palma de Mallorca (ESP),Marseille (FRA)
5305,weiblich,Linda,Cortez,91,Innenkabine,K26294,C,Wandern,Rom (ITA),Palma de Mallorca (ESP)
5306,weiblich,Alice,Melendez,37,Außenkabine,K03515,D,Kulinarik,Marseille (FRA),Genua (ITA)
5307,männlich,James,Halsey,53,Mitarbeiter:in,K96729,M,,Rom (ITA),Genua (ITA)
5308,weiblich,Tammy,Hammond,28,Mitarbeiter:in,K24286,M,,Genua (ITA),Palma de Mallorca (ESP)
5309,weiblich,Barbara,Solis,55,Innenkabine,K44081,B,Wandern,Palma de Mallorca (ESP),Genua (ITA)
5310,männlich,Richard,Turner,12,Mitarbeiter:in,K66177,M,,Rom (ITA),Palermo (ITA)
5311,weiblich,Sandra,Fowlkes,92,Mitarbeiter:in,K81082,M,,Genua (ITA),Genua (ITA)
